,unp,de,Ratio,Spread
345,273.1400146484375,429.69500732421875,1.5731675488019778,28.49532009272058
346,273.510009765625,430.57501220703125,1.5742568711689846,28.23825992498728
347,274.0400085449219,431.3399963378906,1.5740037326235283,28.365611728372347
348,274.3500061035156,431.1199951171875,1.5714233115581584,29.10754237960781
349,275.3399963378906,432.45001220703125,1.5706036825697456,29.44432886590788
350,271.3299865722656,415.3500061035156,1.5307928598333966,39.792855625856916
351,271.739990234375,413.67999267578125,1.5223375562757009,42.153174418742125
352,271.3500061035156,410.0199890136719,1.511037331089117,45.15657873129713
353,270.6400146484375,410.22760009765625,1.5157684669450806,43.753585859427844
354,272.8900146484375,412.1099853515625,1.510168797793797,45.65942791939135
355,273.44000244140625,412.0299987792969,1.5068387766986955,46.665405060376585
356,273.5899963378906,412.94000244140625,1.5093388207491871,46.00793960963425
357,274.6700134277344,419.4700012207031,1.5271779980127522,41.29631871442278
358,275.2300109863281,417.5249938964844,1.517003877593947,44.184169615159405
359,275.1300048828125,417.55999755859375,1.5176825142588397,43.980790018431534
360,275.1499938964844,415.3713073730469,1.509617723376421,46.20313483845358
361,275.9649963378906,415.04998779296875,1.5039950475631443,47.896638644934214
362,275.1600036621094,413.8550109863281,1.5040522077275928,47.73628423297059
363,276.75,415.5199890136719,1.5014272412418135,48.74831400836017
364,276.3399963378906,418.4200134277344,1.5141493051049966,45.15798422914689
365,277.9100036621094,416.17999267578125,1.497535127169385,50.04135814935823
366,277.2300109863281,417.8500061035156,1.5072322243067773,47.22647057601232
367,277.5799865722656,418.4100036621094,1.507349318763584,47.255711716901246
368,276.739990234375,418.25,1.5113464434459876,46.00145001423384
369,275.92498779296875,418.07000732421875,1.515158198132834,44.80925846361258
370,273.2099914550781,415.4800109863281,1.5207350535518112,42.82813334183497
371,266.95001220703125,416.5,1.5602171978062556,31.26848905184811
372,265.29998779296875,417.4649963378906,1.5735582945584843,27.525418245555944
373,258.70001220703125,417.5199890136719,1.6139156138869484,16.358333220653936
374,259.8999938964844,414.7300109863281,1.5957292063327675,21.168668320055406
375,261.7699890136719,416.2890930175781,1.5902857870992841,22.7580158797977
376,259.9700012207031,416.45001220703125,1.6019156450804624,19.566535391697347
377,259.9599914550781,416.7799987792969,1.6032467013344927,19.21969581163346
378,254.3800048828125,412.9100036621094,1.623201492791575,13.69490979811751
379,255.85000610351562,415.4299011230469,1.623724413572873,13.64998957081973
380,256.239990234375,416.3100891113281,1.6246882023783322,13.426400932092793
381,255.50010681152344,416.29998779296875,1.6293534785097514,12.190792654218502
382,256.7835998535156,417.7699890136719,1.6269340769893104,12.881752944109383
